valeur_fonciere,surface_reelle_bati,type_local,nom_commune,code_departement,latitude,longitude,prix_m2,annee
68000.0,61.0,Appartement,Gaël,35,48.134743,-2.222498,1114.7540983606557,2023
60000.0,38.0,Maison,Toulouges,66,42.670901,2.830501,1578.9473684210527,2023
150000.0,100.0,Maison,Le Mesnil-Villement,14,48.850412,-0.367578,1500.0,2023
560000.0,173.0,Maison,L'Haÿ-Les-Roses,94,48.772699,2.326846,3236.9942196531792,2023
292800.0,100.0,Maison,Le Breuil-En-Bessin,14,49.24885,-0.862641,2928.0,2023
186450.0,86.0,Maison,Plabennec,29,48.505263,-4.422034,2168.0232558139537,2023
230000.0,66.0,Appartement,Asnières-Sur-Seine,92,48.926734,2.275746,3484.848484848485,2023
111000.0,85.0,Maison,Capdenac-Gare,12,44.567592,2.074654,1305.8823529411766,2023
100000.0,72.0,Appartement,Lorient,56,47.750268,-3.35976,1388.888888888889,2023
800000.0,73.0,Appartement,Rive-De-Gier,42,45.525305,4.610536,10958.90410958904,2023
52000.0,39.0,Appartement,Limoges,87,45.828248,1.262482,1333.3333333333333,2023
250137.0,85.0,Appartement,Valenciennes,59,50.365238,3.538775,2942.788235294118,2023
158450.0,27.0,Appartement,Vallauris,06,43.572138,7.083003,5868.518518518518,2023
56000.0,19.0,Appartement,Joué-Lès-Tours,37,47.354177,0.698777,2947.3684210526317,2023
190000.0,63.0,Maison,Nîmes,30,43.845505,4.35221,3015.873015873016,2023
119500.0,27.0,Appartement,Angers,49,47.473887,-0.585481,4425.925925925926,2023
1225000.0,100.0,Maison,Sainte-Foy-Lès-Lyon,69,45.744077,4.797842,12250.0,2023
62000.0,31.0,Appartement,Limoges,87,45.838695,1.249347,2000.0,2023
249000.0,82.0,Appartement,Ajaccio,2A,41.935128,8.756543,3036.5853658536585,2023
237000.0,46.0,Appartement,Nice,06,43.702094,7.290384,5152.173913043478,2023
104000.0,16.0,Appartement,Aix-En-Provence,13,43.530459,5.447817,6500.0,2023
166300.0,100.0,Maison,Tarbes,65,43.245553,0.050038,1663.0,2023
230000.0,85.0,Maison,Pontchâteau,44,47.424955,-2.05968,2705.8823529411766,2023
82000.0,15.0,Appartement,Rennes,35,48.115044,-1.676276,5466.666666666667,2023
117000.0,77.0,Appartement,Le Pont-De-Claix,38,45.126583,5.696824,1519.4805194805194,2023
195750.0,66.0,Appartement,La Riche,37,47.389497,0.656018,2965.909090909091,2023
60000.0,21.0,Maison,Abbeville,80,50.116629,1.832189,2857.1428571428573,2023
115000.0,97.0,Maison,Gouffern En Auge,61,48.823869,0.170269,1185.5670103092784,2023
109208.0,55.0,Appartement,Quimper,29,47.992248,-4.07877,1985.6,2023
810000.0,63.0,Appartement,Paris 12E Arrondissement,75,48.850046,2.379538,12857.142857142857,2023
266850.0,115.0,Maison,Le Puy-En-Velay,43,45.043637,3.877773,2320.4347826086955,2023
107500.0,120.0,Maison,Vendeuvre-Sur-Barse,10,48.236342,4.464913,895.8333333333334,2023
80000.0,50.0,Maison,Blaignan-Prignac,33,45.322233,-0.876994,1600.0,2023
255000.0,119.0,Maison,Geneston,44,47.059371,-1.517785,2142.8571428571427,2023
250000.0,54.0,Maison,Eyguières,13,43.692596,5.036817,4629.62962962963,2023
79990.0,61.0,Maison,Rebreuve-Sur-Canche,62,50.266839,2.339582,1311.311475409836,2023
442600.0,101.0,Maison,Mieussy,74,46.127189,6.536828,4382.178217821782,2023
70000.0,46.0,Maison,Châteauroux,36,46.805422,1.69196,1521.7391304347825,2023
247000.0,131.0,Maison,Violaines,62,50.528569,2.790732,1885.496183206107,2023
185300.0,53.0,Appartement,Lyon 3E Arrondissement,69,45.746715,4.886888,3496.2264150943397,2023
702000.0,86.0,Appartement,Paris 18E Arrondissement,75,48.896525,2.332733,8162.790697674419,2023
214554.0,140.0,Maison,Saint-Martin-Des-Champs,29,48.568706,-3.840238,1532.5285714285715,2023
109500.0,105.0,Maison,Baugy,18,47.074922,2.733084,1042.857142857143,2023
345850.0,123.0,Appartement,Roubaix,59,50.682611,3.172021,2811.788617886179,2023
243000.0,160.0,Maison,Martignas-Sur-Jalle,33,44.844378,-0.773926,1518.75,2023
185000.0,32.0,Appartement,Antibes,06,43.570862,7.12708,5781.25,2023
267000.0,98.0,Appartement,Sartrouville,78,48.9464,2.17106,2724.4897959183672,2023
410000.0,67.0,Maison,Genas,69,45.729177,5.009841,6119.4029850746265,2023
494390.0,138.0,Maison,Lucenay,69,45.914955,4.703443,3582.536231884058,2023
128000.0,18.0,Appartement,Besse-Et-Saint-Anastaise,63,45.511358,2.855039,7111.111111111111,2023
670000.0,270.0,Maison,Brandivy,56,47.768921,-2.909514,2481.4814814814813,2023
90250.0,21.0,Appartement,Agde,34,43.310123,3.469286,4297.619047619048,2023
85000.0,23.0,Appartement,Savenay,44,47.361715,-1.942764,3695.6521739130435,2023
630342.0,178.0,Maison,Saint-Nazaire,44,47.268844,-2.277356,3541.247191011236,2023
721700.0,143.0,Appartement,Écully,69,45.773878,4.77471,5046.853146853146,2023
96000.0,65.0,Appartement,Limoges,87,45.840166,1.26937,1476.923076923077,2023
99000.0,64.0,Appartement,Brive-La-Gaillarde,19,45.146894,1.529379,1546.875,2023
158000.0,26.0,Appartement,Reims,51,49.250407,4.01816,6076.923076923077,2023
287700.0,169.0,Maison,Écouché-Les-Vallées,61,48.686308,-0.09871,1702.3668639053255,2023
122500.0,114.0,Maison,Roubaix,59,50.690728,3.186846,1074.561403508772,2023
444655.0,132.0,Maison,Arles,13,43.678347,4.634058,3368.598484848485,2023
165000.0,81.0,Maison,Saint-Benoît-Sur-Loire,45,47.803547,2.310667,2037.037037037037,2023
168000.0,178.0,Maison,Le Tilleul,76,49.683977,0.214605,943.8202247191011,2023
153300.0,32.0,Appartement,Saint-Jean-De-Monts,85,46.792873,-2.089537,4790.625,2023
610000.0,75.0,Appartement,Versailles,78,48.800438,2.1434,8133.333333333333,2023
56000.0,36.0,Appartement,Laguiole,12,44.684227,2.846429,1555.5555555555557,2023
335000.0,198.0,Maison,Brûlain,79,46.213569,-0.298354,1691.919191919192,2023
600000.0,55.0,Appartement,Quingey,25,47.102883,5.884118,10909.09090909091,2023
155000.0,44.0,Appartement,Artigues-Près-Bordeaux,33,44.844611,-0.494891,3522.7272727272725,2023
367000.0,120.0,Maison,Lyas,07,44.740299,4.599484,3058.3333333333335,2023
140000.0,73.0,Appartement,Pont-L'Abbé,29,47.86569,-4.227849,1917.8082191780823,2023
230000.0,24.0,Appartement,Vincennes,94,48.846505,2.422168,9583.333333333334,2023
400000.0,102.0,Maison,Cailloux-Sur-Fontaines,69,45.854916,4.872378,3921.5686274509803,2023
139000.0,51.0,Maison,Salles-La-Source,12,44.47735,2.508301,2725.4901960784314,2023
105000.0,73.0,Maison,Pia,66,42.745299,2.919486,1438.3561643835617,2023
175600.0,85.0,Maison,Lisle-Sur-Tarn,81,43.847758,1.794618,2065.8823529411766,2023
131250.0,94.0,Maison,Bazouges Cré Sur Loir,72,47.67586,-0.156924,1396.276595744681,2023
519000.0,207.0,Maison,Dammartin-En-Goële,77,49.059524,2.68535,2507.246376811594,2023
541830.0,147.0,Maison,Saint-Barthélemy-D'Anjou,49,47.483167,-0.48309,3685.918367346939,2023
450000.0,67.0,Maison,Abbeville,80,50.103574,1.8241,6716.417910447762,2023
192000.0,38.0,Maison,Saint-Avit-Sénieur,24,44.784477,0.791147,5052.631578947368,2023
1051700.0,106.0,Appartement,Lyon 4E Arrondissement,69,45.786111,4.821008,9921.698113207547,2023
315000.0,101.0,Appartement,Saint-Gilles,30,43.673262,4.411213,3118.8118811881186,2023
125000.0,10.0,Maison,Saint-Denis-D'Oléron,17,46.022236,-1.35966,12500.0,2023
190000.0,64.0,Appartement,Langueux,22,48.493157,-2.718241,2968.75,2023
184000.0,68.0,Appartement,Annemasse,74,46.193311,6.245762,2705.8823529411766,2023
319000.0,106.0,Appartement,Abriès-Ristolas,05,44.773968,6.954746,3009.433962264151,2023
180000.0,46.0,Appartement,Le Plessis-Trévise,94,48.812419,2.570314,3913.0434782608695,2023
221938.0,120.0,Maison,Saint-Antoine-De-Ficalba,47,44.334538,0.692662,1849.4833333333333,2023
400000.0,90.0,Maison,Donville-Les-Bains,50,48.847486,-1.583708,4444.444444444444,2023
315000.0,165.0,Maison,Beylongue,40,43.938545,-0.823409,1909.090909090909,2023
130000.0,51.0,Maison,La Boissière,34,43.663635,3.645969,2549.0196078431372,2023
180000.0,45.0,Appartement,Itxassou,64,43.335833,-1.403852,4000.0,2023
232400.0,54.0,Appartement,Carrières-Sous-Poissy,78,48.939994,2.022874,4303.7037037037035,2023
215000.0,144.0,Maison,Helléan,56,47.948807,-2.47463,1493.0555555555557,2023
297000.0,115.0,Maison,Rauret,43,44.816693,3.788137,2582.608695652174,2023
134000.0,37.0,Appartement,Reims,51,49.253394,4.026573,3621.6216216216217,2023
259000.0,160.0,Maison,Tavaux,39,47.036152,5.411243,1618.75,2023
580000.0,98.0,Maison,Eysines,33,44.875425,-0.62918,5918.367346938776,2023
247000.0,218.0,Maison,Plassac-Rouffiac,16,45.522253,0.047111,1133.0275229357799,2023
220260.0,85.0,Maison,Millau,12,44.100153,3.073962,2591.294117647059,2023
294000.0,59.0,Appartement,Métabief,25,46.770923,6.352843,4983.050847457627,2023
115480.0,43.0,Appartement,Alès,30,44.141499,4.101623,2685.5813953488373,2023
105000.0,33.0,Appartement,Draveil,91,48.686437,2.413205,3181.818181818182,2023
50000.0,84.0,Maison,Le Chalard,87,45.558256,1.126462,595.2380952380952,2023
96050.0,38.0,Appartement,Toulouse,31,43.63994,1.463367,2527.6315789473683,2023
215500.0,49.0,Appartement,Toulouse,31,43.603691,1.452691,4397.959183673469,2023
24975.0,14.0,Appartement,Chalon-Sur-Saône,71,46.785426,4.843153,1783.9285714285713,2023
80000.0,131.0,Maison,Mantoche,70,47.420226,5.530235,610.6870229007634,2023
85240.0,109.0,Maison,Nohant-En-Goût,18,47.10823,2.569638,782.0183486238532,2023
217000.0,164.0,Maison,Lons-Le-Saunier,39,46.680947,5.567598,1323.1707317073171,2023
125000.0,150.0,Maison,Saint-Quay-Portrieux,22,48.656668,-2.856342,833.3333333333334,2023
115000.0,104.0,Maison,Callian,83,43.630974,6.755507,1105.7692307692307,2023
130000.0,30.0,Maison,Nancy,54,48.700861,6.184005,4333.333333333333,2023
260000.0,114.0,Maison,Cusset,03,46.15546,3.476513,2280.7017543859647,2023
469000.0,116.0,Maison,Wambrechies,59,50.707159,3.069016,4043.103448275862,2023
238000.0,98.0,Maison,Villemur-Sur-Tarn,31,43.855162,1.468395,2428.5714285714284,2023
70000.0,80.0,Maison,Saint-Rémy-Sur-Durolle,63,45.883866,3.586988,875.0,2023
80000.0,72.0,Maison,Plourivo,22,48.732024,-3.1183,1111.111111111111,2023
213000.0,64.0,Appartement,Saint-Priest,69,45.697722,4.936745,3328.125,2023
279000.0,90.0,Maison,Villefranche-De-Lauragais,31,43.410526,1.713326,3100.0,2023
57550.0,35.0,Maison,Daglan,24,44.742008,1.191102,1644.2857142857142,2023
175000.0,75.0,Maison,Saint-Martin-Des-Champs,29,48.568835,-3.842154,2333.3333333333335,2023
271600.0,90.0,Maison,Bruguières,31,43.729563,1.402881,3017.777777777778,2023
135000.0,21.0,Appartement,Menton,06,43.782533,7.502902,6428.571428571428,2023
130000.0,93.0,Maison,Hérépian,34,43.597449,3.109507,1397.8494623655913,2023
272700.0,117.0,Maison,Férel,56,47.483984,-2.326289,2330.769230769231,2023
111420.0,147.0,Maison,Toulon-Sur-Arroux,71,46.692409,4.138998,757.9591836734694,2023
675000.0,75.0,Appartement,Livry-Gargan,93,48.916399,2.530684,9000.0,2023
107500.0,18.0,Appartement,Paris 18E Arrondissement,75,48.896568,2.343392,5972.222222222223,2023
40000.0,42.0,Appartement,Cours,69,46.072655,4.314908,952.3809523809524,2023
110000.0,81.0,Maison,Toucy,89,47.738851,3.288415,1358.0246913580247,2023
135000.0,60.0,Appartement,Decazeville,12,44.561657,2.247438,2250.0,2023
43000.0,50.0,Maison,Saint-Léger-De-Montbrillais,86,47.079741,-0.060351,860.0,2023
140000.0,111.0,Maison,Mauzé-Sur-Le-Mignon,79,46.188521,-0.673212,1261.2612612612613,2023
232000.0,61.0,Appartement,L'Haÿ-Les-Roses,94,48.771222,2.33299,3803.27868852459,2023
356223.0,61.0,Appartement,La Garenne-Colombes,92,48.906151,2.241715,5839.7213114754095,2023
69000.0,68.0,Maison,Branges,71,46.645623,5.19957,1014.7058823529412,2023
60100.0,96.0,Maison,Sancy-Les-Cheminots,02,49.431533,3.472478,626.0416666666666,2023
375000.0,59.0,Appartement,Paris 15E Arrondissement,75,48.848618,2.283358,6355.932203389831,2023
180000.0,210.0,Maison,Les Monts Du Roumois,27,49.278154,0.845486,857.1428571428571,2023
145000.0,45.0,Appartement,Blonville-Sur-Mer,14,49.336847,0.027753,3222.222222222222,2023
275000.0,71.0,Maison,Saint-Thonan,29,48.485621,-4.341132,3873.239436619718,2023
75000.0,101.0,Appartement,Pau,64,43.307522,-0.359657,742.5742574257425,2023
61577.62,56.0,Appartement,Clichy-Sous-Bois,93,48.905517,2.543826,1099.600357142857,2023
271000.0,140.0,Maison,Saint-Étienne,42,45.419738,4.29627,1935.7142857142858,2023
480000.0,104.0,Maison,Le Revest-Les-Eaux,83,43.167252,5.931553,4615.384615384615,2023
850000.0,179.0,Maison,Pornichet,44,47.241401,-2.30362,4748.6033519553075,2023
125000.0,70.0,Maison,Envermeu,76,49.897334,1.262102,1785.7142857142858,2023
215000.0,54.0,Appartement,Leucate,11,42.905729,3.05516,3981.4814814814813,2023
200000.0,42.0,Maison,Aubais,30,43.753994,4.146242,4761.9047619047615,2023
285500.0,76.0,Maison,Arles,13,43.687576,4.640283,3756.5789473684213,2023
226000.0,73.0,Maison,Beauvoir-Sur-Mer,85,46.913183,-2.021382,3095.890410958904,2023
250000.0,93.0,Appartement,Béziers,34,43.349778,3.229639,2688.1720430107525,2023
200000.0,93.0,Maison,Laives,71,46.646239,4.842346,2150.537634408602,2023
216000.0,82.0,Maison,Woignarue,80,50.126253,1.48641,2634.1463414634145,2023
227143.0,89.0,Maison,Quimperlé,29,47.867982,-3.565968,2552.1685393258426,2023
128730.0,44.0,Maison,Sichamps,58,47.158241,3.287068,2925.681818181818,2023
93000.0,60.0,Maison,Saint-Sauveur-En-Puisaye,89,47.617586,3.196499,1550.0,2023
132495.0,94.0,Appartement,Boulogne-Sur-Mer,62,50.731285,1.620618,1409.5212765957447,2023
116000.0,21.0,Appartement,Calvi,2B,42.553086,8.774029,5523.809523809524,2023
369750.0,76.0,Maison,Les Sables-D'Olonne,85,46.502241,-1.770826,4865.131578947368,2023
630000.0,50.0,Appartement,Reims,51,49.268424,4.024108,12600.0,2023
1290000.0,66.0,Appartement,Montpellier,34,43.60424,3.874161,19545.454545454544,2023
134000.0,36.0,Appartement,Nantes,44,47.252662,-1.541316,3722.222222222222,2023
354160.0,77.0,Maison,Villeurbanne,69,45.750844,4.915696,4599.480519480519,2023
360000.0,120.0,Maison,Lanester,56,47.761589,-3.321137,3000.0,2023
137000.0,76.0,Maison,Banteux,59,50.063487,3.197961,1802.6315789473683,2023
258900.0,88.0,Maison,Saint-Donat-Sur-L'Herbasse,26,45.122062,4.977331,2942.0454545454545,2023
90000.0,17.0,Appartement,Herblay-Sur-Seine,95,48.990379,2.16791,5294.117647058823,2023
135000.0,90.0,Maison,Le Clerjus,88,47.957497,6.320363,1500.0,2023
323500.0,37.0,Appartement,Paris 11E Arrondissement,75,48.856816,2.377492,8743.243243243243,2023
377000.0,180.0,Maison,Épône,78,48.953763,1.820418,2094.4444444444443,2023
62000.0,20.0,Appartement,Arras,62,50.282736,2.79843,3100.0,2023
405880.0,102.0,Maison,Sillans,38,45.34253,5.397453,3979.2156862745096,2023
134400.0,83.0,Maison,Saint-Quentin,02,49.841686,3.268139,1619.2771084337348,2023
73000.0,78.0,Appartement,Perpignan,66,42.683141,2.908486,935.8974358974359,2023
282100.0,125.0,Maison,Saint-Brieuc,22,48.506481,-2.749357,2256.8,2023
580000.0,47.0,Appartement,Argenteuil,95,48.946485,2.253449,12340.425531914894,2023
1100000.0,361.0,Maison,Carnac,56,47.614057,-3.031476,3047.091412742382,2023
111393.0,41.0,Appartement,Castelginest,31,43.690763,1.426882,2716.9024390243903,2023
36000.0,26.0,Appartement,Béziers,34,43.347817,3.21769,1384.6153846153845,2023
169000.0,64.0,Appartement,Montauban-De-Bretagne,35,48.20147,-2.048828,2640.625,2023
135000.0,60.0,Maison,La Vineuse Sur Fregande,71,46.492307,4.588449,2250.0,2023
240000.0,68.0,Appartement,Montpellier,34,43.614658,3.870303,3529.4117647058824,2023
402000.0,50.0,Maison,Grimaud,83,43.27623,6.472273,8040.0,2023
314100.0,93.0,Maison,Thézan-Lès-Béziers,34,43.395918,3.163949,3377.4193548387098,2023
161400.0,68.0,Appartement,Nouzonville,08,49.814124,4.752019,2373.529411764706,2023
280000.0,53.0,Appartement,Biguglia,2B,42.626091,9.427655,5283.018867924528,2023
150000.0,55.0,Appartement,Nantes,44,47.245094,-1.542238,2727.2727272727275,2023
245000.0,50.0,Appartement,Bastia,2B,42.704745,9.452423,4900.0,2023
75000.0,60.0,Maison,Montcheutin,08,49.29676,4.830475,1250.0,2023
400000.0,86.0,Maison,Villeneuve-Le-Roi,94,48.742524,2.423165,4651.162790697675,2023
650000.0,73.0,Appartement,Lyon 6E Arrondissement,69,45.769548,4.855503,8904.109589041096,2023
371590.0,98.0,Maison,Santeny,94,48.716499,2.57597,3791.734693877551,2023
466665.0,80.0,Appartement,Clamart,92,48.798037,2.272005,5833.3125,2023
83500.0,50.0,Maison,Saint-Pierre-De-Cernières,27,48.930138,0.512052,1670.0,2023
320000.0,130.0,Maison,Avranches,50,48.684059,-1.360747,2461.5384615384614,2023
157000.0,44.0,Maison,Tours,37,47.402893,0.69355,3568.181818181818,2023
415000.0,79.0,Maison,Contes,06,43.786346,7.333328,5253.164556962025,2023
130000.0,40.0,Appartement,Saint-André-Et-Appelles,33,44.809989,0.193896,3250.0,2023
689400.0,165.0,Maison,Clapiers,34,43.656044,3.888308,4178.181818181818,2023
170000.0,196.0,Maison,Rouillé,86,46.419465,0.039822,867.3469387755102,2023
194000.0,89.0,Appartement,Lille,59,50.630895,3.103782,2179.775280898876,2023
667000.0,145.0,Appartement,Rennes,35,48.111601,-1.680815,4600.0,2023
218500.0,83.0,Maison,Fougères,35,48.350886,-1.198693,2632.5301204819275,2023
180000.0,72.0,Maison,Aussillon,81,43.49898,2.363948,2500.0,2023
186000.0,65.0,Maison,Saint-Cyprien,42,45.530329,4.2434,2861.5384615384614,2023
340000.0,22.0,Appartement,Sablé-Sur-Sarthe,72,47.839138,-0.329926,15454.545454545454,2023
132000.0,47.0,Appartement,Évry-Courcouronnes,91,48.617235,2.407505,2808.5106382978724,2023
249000.0,83.0,Appartement,Vandœuvre-Lès-Nancy,54,48.671025,6.185034,3000.0,2023
73300.0,48.0,Appartement,Maniquerville,76,49.696546,0.347658,1527.0833333333333,2023
104150.0,27.0,Appartement,Taninges,74,46.148998,6.595274,3857.4074074074074,2023
368500.0,35.0,Appartement,Paris 3E Arrondissement,75,48.866543,2.358205,10528.57142857143,2023
176000.0,70.0,Maison,Nanteuil-En-Vallée,16,45.980149,0.308522,2514.285714285714,2023
120000.0,60.0,Appartement,Trégueux,22,48.485004,-2.75092,2000.0,2023
903050.0,169.0,Maison,Brignais,69,45.686304,4.748409,5343.491124260355,2023
46000.0,50.0,Maison,Oisy-Le-Verger,62,50.249829,3.126911,920.0,2023
155000.0,60.0,Appartement,Athis-Mons,91,48.714685,2.399004,2583.3333333333335,2023
81910.02,62.0,Appartement,Pontarlier,25,46.90182,6.357154,1321.1293548387098,2023
128000.0,90.0,Appartement,Reims,51,49.238438,4.002268,1422.2222222222222,2023
335000.0,85.0,Maison,Bréhal,50,48.898888,-1.519947,3941.176470588235,2023
154370.0,113.0,Appartement,Lyon 2E Arrondissement,69,45.754436,4.826829,1366.1061946902655,2023
70000.0,72.0,Appartement,Nevers,58,46.988191,3.137804,972.2222222222222,2023
102500.0,67.0,Appartement,Avon,77,48.420709,2.733372,1529.8507462686566,2023
327460.0,85.0,Maison,Sainte-Anastasie-Sur-Issole,83,43.348503,6.124815,3852.470588235294,2023
170000.0,89.0,Maison,Sèvremoine,49,47.122501,-1.001163,1910.112359550562,2023
334800.0,209.0,Maison,Craponne-Sur-Arzon,43,45.331593,3.84517,1601.9138755980862,2023
268000.0,94.0,Maison,Charmes,88,48.355133,6.299343,2851.063829787234,2023
160000.0,22.0,Appartement,Pornichet,44,47.264046,-2.343487,7272.727272727273,2023
19600.0,30.0,Maison,Saint-Victor,03,46.374853,2.614749,653.3333333333334,2023
600000.0,155.0,Maison,Tours,37,47.387137,0.677463,3870.967741935484,2023
70000.0,102.0,Maison,Gourin,56,48.140479,-3.600393,686.2745098039215,2023
285000.0,86.0,Appartement,Lyon 3E Arrondissement,69,45.754713,4.856389,3313.953488372093,2023
61000.0,66.0,Maison,Saint-Étienne-Du-Rouvray,76,49.395549,1.103647,924.2424242424242,2023
84000.0,26.0,Appartement,Uvernet-Fours,04,44.369368,6.605801,3230.769230769231,2023
95000.0,52.0,Maison,Le Tréport,76,50.061192,1.370045,1826.923076923077,2023
379700.0,84.0,Maison,Saint-Maximin-La-Sainte-Baume,83,43.444058,5.883428,4520.238095238095,2023
105000.0,28.0,Appartement,Montpellier,34,43.614455,3.875999,3750.0,2023
210000.0,47.0,Appartement,Sucy-En-Brie,94,48.77055,2.520944,4468.085106382979,2023
102300.0,55.0,Appartement,Périgueux,24,45.177175,0.716696,1860.0,2023
380000.0,133.0,Maison,Blagnac,31,43.633099,1.398987,2857.1428571428573,2023
137700.0,61.0,Appartement,Villefranche-Sur-Saône,69,45.984217,4.709702,2257.377049180328,2023
615924.25,113.0,Maison,Eaubonne,95,48.986981,2.280155,5450.657079646017,2023
107336.0,107.0,Maison,Eymet,24,44.660854,0.404145,1003.1401869158879,2023
150000.0,85.0,Maison,Sottevast,50,49.52073,-1.572643,1764.7058823529412,2023
82000.0,46.0,Appartement,Beuzeville,27,49.343177,0.348155,1782.608695652174,2023
264000.0,87.0,Maison,Macouria,973,4.970087,-52.450907,3034.4827586206898,2023
68000.0,25.0,Appartement,Mont-De-Marsan,40,43.890546,-0.502765,2720.0,2023
250000.0,21.0,Appartement,Cozes,17,45.582715,-0.833436,11904.761904761905,2023
940470.0,89.0,Maison,Lège-Cap-Ferret,33,44.751432,-1.18194,10567.078651685393,2023
206800.0,167.0,Maison,Chouvigny,03,46.139034,2.991279,1238.3233532934132,2023
311700.0,75.0,Maison,Orsay,91,48.679481,2.181847,4156.0,2023
225000.0,41.0,Appartement,Vieux-Boucau-Les-Bains,40,43.79255,-1.399064,5487.804878048781,2023
140900.0,73.0,Maison,Armentières,59,50.690664,2.877323,1930.13698630137,2023
170000.0,84.0,Maison,Saint-Martin-Du-Tertre,89,48.207831,3.254472,2023.8095238095239,2023
227235.0,114.0,Maison,Le Château-D'Oléron,17,45.89298,-1.219734,1993.2894736842106,2023
140000.0,27.0,Appartement,Fréjus,83,43.425958,6.76025,5185.185185185185,2023
190000.0,40.0,Appartement,Nice,06,43.706241,7.256919,4750.0,2023
110000.0,80.0,Maison,Dole,39,47.103939,5.487932,1375.0,2023
67000.0,84.0,Maison,Vimoutiers,61,48.920816,0.228027,797.6190476190476,2023
250000.0,88.0,Appartement,Ermont,95,48.979855,2.247857,2840.909090909091,2023
487500.0,92.0,Appartement,Paris 18E Arrondissement,75,48.897679,2.346854,5298.913043478261,2023
132000.0,90.0,Maison,Brunémont,59,50.278398,3.146305,1466.6666666666667,2023
330000.0,89.0,Maison,Cesseras,34,43.342675,2.708527,3707.8651685393256,2023
144299.0,24.0,Appartement,Nice,06,43.700034,7.286903,6012.458333333333,2023
478750.0,63.0,Appartement,Courbevoie,92,48.893787,2.250128,7599.206349206349,2023
266000.0,130.0,Maison,Andrézieux-Bouthéon,42,45.545183,4.284049,2046.1538461538462,2023
84000.0,52.0,Appartement,Denain,59,50.33422,3.391036,1615.3846153846155,2023
250000.0,88.0,Maison,Chavagnes-En-Paillers,85,46.909362,-1.269062,2840.909090909091,2023
820000.0,88.0,Maison,La Turballe,44,47.350014,-2.492165,9318.181818181818,2023
304000.0,71.0,Maison,Amiens,80,49.878451,2.3249,4281.69014084507,2023
259700.0,122.0,Maison,Ferrières-Haut-Clocher,27,49.0208,0.986054,2128.688524590164,2023
