valeur_fonciere,surface_reelle_bati,type_local,nom_commune,code_departement,latitude,longitude,prix_m2,annee
180000.0,105.0,Maison,Saint-Pandelon,40,43.66984,-1.036123,1714.2857142857142,2023
408000.0,88.0,Maison,Rognac,13,43.490498,5.238021,4636.363636363636,2023
350000.0,98.0,Appartement,Évian-Les-Bains,74,46.4007,6.594615,3571.4285714285716,2023
205000.0,73.0,Maison,Boyer,71,46.601084,4.903179,2808.219178082192,2023
70500.0,140.0,Maison,Vierzon,18,47.217693,2.073603,503.57142857142856,2023
282400.0,128.0,Maison,Saint-Lumine-De-Coutais,44,47.039363,-1.732294,2206.25,2023
170000.0,65.0,Maison,Breuil-Magné,17,45.9736,-0.954474,2615.3846153846152,2023
33500.0,18.0,Appartement,Font-Romeu-Odeillo-Via,66,42.502965,2.034601,1861.111111111111,2023
221880.0,55.0,Appartement,Lambersart,59,50.641422,3.032343,4034.181818181818,2023
621200.0,120.0,Maison,Le Diamant,972,14.482129,-61.011988,5176.666666666667,2023
218600.0,100.0,Maison,Bize-Minervois,11,43.315156,2.864372,2186.0,2023
343000.0,72.0,Appartement,Vélizy-Villacoublay,78,48.795146,2.200639,4763.888888888889,2023
135000.0,80.0,Appartement,Saint-Maurice-L'Exil,38,45.392962,4.782875,1687.5,2023
172000.0,54.0,Appartement,Nice,06,43.712262,7.258219,3185.185185185185,2023
210000.0,122.0,Maison,Sommervieu,14,49.287082,-0.655847,1721.311475409836,2023
45530.0,25.0,Appartement,Rodez,12,44.350425,2.578943,1821.2,2023
415000.0,205.0,Maison,Sort-En-Chalosse,40,43.677644,-0.942538,2024.3902439024391,2023
294700.0,94.0,Maison,Aubenas,07,44.616621,4.386999,3135.1063829787236,2023
167000.0,91.0,Maison,Béthune,62,50.531349,2.653434,1835.1648351648353,2023
710000.0,92.0,Maison,Meschers-Sur-Gironde,17,45.563162,-0.969773,7717.391304347826,2023
140000.0,65.0,Maison,Plonéour-Lanvern,29,47.899481,-4.288276,2153.846153846154,2023
185000.0,88.0,Maison,Sacquenville,27,49.086013,1.074777,2102.2727272727275,2023
526500.0,60.0,Appartement,Montreuil,93,48.854815,2.432815,8775.0,2023
120800.0,71.0,Maison,Saint-Christophe-À-Berry,02,49.426755,3.114591,1701.4084507042253,2023
168000.0,34.0,Appartement,Antibes,06,43.606481,7.121813,4941.176470588235,2023
280000.0,85.0,Maison,Pézenas,34,43.456273,3.422163,3294.1176470588234,2023
463158.0,60.0,Maison,Canet-En-Roussillon,66,42.695318,3.030312,7719.3,2023
211390.0,123.0,Maison,Vars-Sur-Roseix,19,45.258872,1.367225,1718.6178861788617,2023
264450.0,84.0,Maison,Saint-Magne,33,44.52534,-0.667587,3148.214285714286,2023
170000.0,80.0,Maison,Amélie-Les-Bains-Palalda,66,42.48438,2.673758,2125.0,2023
176000.0,58.0,Appartement,Toulouse,31,43.633469,1.437077,3034.4827586206898,2023
85400.0,25.0,Appartement,La Roche-Sur-Yon,85,46.670967,-1.417325,3416.0,2023
225000.0,108.0,Maison,Saint-Étienne-Au-Mont,62,50.678439,1.63069,2083.3333333333335,2023
330000.0,82.0,Maison,Saint-Paul-En-Born,40,44.217707,-1.170293,4024.390243902439,2023
43000.0,48.0,Appartement,Montluçon,03,46.342198,2.586605,895.8333333333334,2023
577880.0,180.0,Maison,La Bouilladisse,13,43.401726,5.591201,3210.4444444444443,2023
500000.0,84.0,Maison,Rochepaule,07,45.097016,4.437126,5952.380952380952,2023
309000.0,91.0,Maison,Monteux,84,44.029916,4.98646,3395.6043956043954,2023
607200.0,113.0,Appartement,Alata,2A,41.974366,8.77943,5373.451327433629,2023
94000.0,24.0,Appartement,Valras-Plage,34,43.247521,3.294945,3916.6666666666665,2023
464000.0,57.0,Appartement,Paris 19E Arrondissement,75,48.890859,2.382408,8140.350877192983,2023
195000.0,75.0,Maison,Lanester,56,47.756354,-3.330938,2600.0,2023
308500.0,215.0,Maison,Le Magny,36,46.561911,1.979058,1434.8837209302326,2023
876580.0,138.0,Maison,L'Isle-Sur-La-Sorgue,84,43.94669,5.067375,6352.028985507246,2023
335000.0,42.0,Appartement,Paris 19E Arrondissement,75,48.878117,2.401458,7976.190476190476,2023
585000.0,78.0,Maison,Saint-Gervais-Sur-Roubion,26,44.575955,4.915296,7500.0,2023
650000.0,200.0,Appartement,Avranches,50,48.682037,-1.358121,3250.0,2023
533333.0,60.0,Appartement,Perros-Guirec,22,48.806616,-3.458674,8888.883333333333,2023
325000.0,96.0,Maison,Brignoles,83,43.399584,6.055121,3385.4166666666665,2023
230000.0,46.0,Appartement,Le Croisic,44,47.290122,-2.5119,5000.0,2023
259000.0,124.0,Maison,Saint-Cyprien,42,45.550404,4.246034,2088.7096774193546,2023
290000.0,91.0,Maison,Montpellier,34,43.617854,3.833143,3186.813186813187,2023
215000.0,82.0,Maison,Rion-Des-Landes,40,43.93736,-0.919042,2621.951219512195,2023
1044130.0,171.0,Appartement,Lyon 3E Arrondissement,69,45.760667,4.845974,6106.023391812865,2023
335000.0,40.0,Appartement,Bordeaux,33,44.840562,-0.58849,8375.0,2023
1600000.0,90.0,Maison,Duisans,62,50.3092,2.678625,17777.777777777777,2023
95000.0,50.0,Maison,Guipry-Messac,35,47.778766,-1.833095,1900.0,2023
318000.0,69.0,Appartement,Saint-Germain-En-Laye,78,48.893924,2.072379,4608.695652173913,2023
160000.0,45.0,Appartement,Gagny,93,48.878629,2.532519,3555.5555555555557,2023
205000.0,88.0,Appartement,Aubagne,13,43.290448,5.562046,2329.5454545454545,2023
260000.0,70.0,Maison,Saint-Christophe-Du-Ligneron,85,46.817696,-1.766208,3714.285714285714,2023
265000.0,205.0,Maison,Saint-Avaugourd-Des-Landes,85,46.497932,-1.456945,1292.6829268292684,2023
245000.0,69.0,Maison,Fontenay,76,49.558956,0.189065,3550.7246376811595,2023
243000.0,72.0,Maison,Sotteville-Lès-Rouen,76,49.413512,1.082856,3375.0,2023
85000.0,56.0,Maison,Exincourt,25,47.495561,6.829756,1517.857142857143,2023
80000.0,110.0,Maison,Mesnac,16,45.775893,-0.344246,727.2727272727273,2023
55000.0,60.0,Appartement,Confolens,16,46.014523,0.673502,916.6666666666666,2023
545623.0,179.0,Maison,Saint-Laurent-La-Vernède,30,44.108726,4.451426,3048.1731843575417,2023
380000.0,116.0,Maison,Fleurieux-Sur-L'Arbresle,69,45.836706,4.65236,3275.862068965517,2023
200000.0,71.0,Appartement,Meximieux,01,45.90336,5.196061,2816.9014084507044,2023
215000.0,90.0,Maison,Saint-Médard-D'Aunis,17,46.154773,-0.932507,2388.8888888888887,2023
400000.0,120.0,Appartement,Péron,01,46.181278,5.919093,3333.3333333333335,2023
295000.0,99.0,Maison,Saint-Germain-Sur-Ille,35,48.25078,-1.654803,2979.7979797979797,2023
1325270.0,110.0,Maison,Rivedoux-Plage,17,46.166285,-1.284344,12047.90909090909,2023
325000.0,71.0,Maison,Saint-Georges-D'Orques,34,43.611086,3.777042,4577.4647887323945,2023
326316.0,120.0,Maison,Belz,56,47.660853,-3.166559,2719.3,2023
64330.0,31.0,Appartement,Dunkerque,59,51.038653,2.371533,2075.1612903225805,2023
110000.0,105.0,Maison,Robecq,62,50.598523,2.568401,1047.6190476190477,2023
280000.0,23.0,Appartement,Paris 16E Arrondissement,75,48.866851,2.273255,12173.91304347826,2023
1005000.0,145.0,Maison,Bry-Sur-Marne,94,48.841561,2.515436,6931.0344827586205,2023
180000.0,52.0,Appartement,Saint-Laurent-Du-Var,06,43.671343,7.192136,3461.5384615384614,2023
366500.0,154.0,Maison,Savonnières,37,47.346663,0.548824,2379.87012987013,2023
136700.0,32.0,Appartement,Toulouse,31,43.557192,1.453762,4271.875,2023
257567.95,31.0,Appartement,Marseille 1Er Arrondissement,13,43.294776,5.379251,8308.643548387097,2023
408910.0,102.0,Maison,Dijon,21,47.325149,5.01341,4008.921568627451,2023
74200.0,36.0,Appartement,Orcières,05,44.696815,6.327377,2061.1111111111113,2023
300000.0,37.0,Appartement,Cannes,06,43.549314,6.987515,8108.108108108108,2023
291930.0,94.0,Maison,L'Isle-Jourdain,32,43.623985,1.106752,3105.6382978723404,2023
55010.0,54.0,Maison,Couffoulens,11,43.15585,2.307705,1018.7037037037037,2023
225000.0,34.0,Appartement,Beaulieu-Sur-Mer,06,43.708747,7.330736,6617.64705882353,2023
735000.0,123.0,Maison,Gentilly,94,48.809037,2.344082,5975.609756097561,2023
150520.0,26.0,Appartement,La Ciotat,13,43.193444,5.618928,5789.2307692307695,2023
305822.3,151.0,Maison,Orvilliers,78,48.85823,1.639685,2025.3132450331125,2023
182500.0,77.0,Appartement,Beaumont-Sur-Oise,95,49.143767,2.287554,2370.12987012987,2023
96800.0,36.0,Appartement,Hazebrouck,59,50.71118,2.547813,2688.8888888888887,2023
24000.0,27.0,Appartement,Romorantin-Lanthenay,41,47.354888,1.759563,888.8888888888889,2023
730000.0,153.0,Maison,Angers,49,47.475665,-0.543534,4771.24183006536,2023
230250.0,52.0,Appartement,Lissieu,69,45.864096,4.745497,4427.884615384615,2023
130000.0,103.0,Maison,Saint-Quentin,02,49.861246,3.266886,1262.1359223300972,2023
551500.0,181.0,Maison,Épron,14,49.222365,-0.370006,3046.961325966851,2023
40000.0,35.0,Maison,Pont-L'Abbé,29,47.886768,-4.197141,1142.857142857143,2023
85000.0,62.0,Appartement,Douai,59,50.367504,3.081893,1370.967741935484,2023
1750000.0,112.0,Maison,La Couronne,16,45.618622,0.125079,15625.0,2023
141000.0,40.0,Appartement,Belleville-En-Beaujolais,69,46.110303,4.750723,3525.0,2023
330000.0,47.0,Appartement,Saint-Ouen-Sur-Seine,93,48.914274,2.324946,7021.276595744681,2023
110000.0,74.0,Maison,Abbecourt,60,49.370877,2.164876,1486.4864864864865,2023
102000.0,76.0,Appartement,Jussac,15,44.988156,2.426778,1342.1052631578948,2023
116000.0,82.0,Maison,Pure,08,49.672179,5.1763,1414.6341463414635,2023
210000.0,51.0,Appartement,Craponne,69,45.746198,4.719545,4117.64705882353,2023
115000.0,24.0,Maison,Asnelles,14,49.34023,-0.580644,4791.666666666667,2023
120000.0,104.0,Maison,Yzeure,03,46.568944,3.349116,1153.8461538461538,2023
124000.0,17.0,Appartement,Les Sables-D'Olonne,85,46.495167,-1.77687,7294.117647058823,2023
44000.0,80.0,Maison,Alleyrac,43,44.89137,3.985698,550.0,2023
58000.0,85.0,Maison,Beuvraignes,80,49.649205,2.768692,682.3529411764706,2023
103990.0,56.0,Appartement,Bellefontaine,39,46.549211,6.042777,1856.9642857142858,2023
322000.0,50.0,Appartement,Mazamet,81,43.493207,2.377461,6440.0,2023
345000.0,38.0,Appartement,Nîmes,30,43.842153,4.35914,9078.947368421053,2023
378000.0,171.0,Maison,San-Nicolao,2B,42.371213,9.527622,2210.5263157894738,2023
318500.0,160.0,Maison,Wittes,62,50.665158,2.357996,1990.625,2023
40000.0,64.0,Maison,Sagy,71,46.60466,5.34612,625.0,2023
681000.0,94.0,Appartement,Boulogne-Billancourt,92,48.838595,2.248808,7244.68085106383,2023
245008.0,80.0,Maison,La Croix-Helléan,56,47.959244,-2.530631,3062.6,2023
262000.0,156.0,Maison,Parigné-L'Évêque,72,47.938165,0.353425,1679.4871794871794,2023
261000.0,153.0,Maison,Westrehem,62,50.549934,2.348687,1705.8823529411766,2023
109631.0,40.0,Appartement,Bordeaux,33,44.827205,-0.569632,2740.775,2023
154000.0,38.0,Appartement,Aix-Les-Bains,73,45.69005,5.911562,4052.6315789473683,2023
70000.0,23.0,Appartement,Amiens,80,49.892414,2.29803,3043.478260869565,2023
211750.0,88.0,Maison,Grandfresnoy,60,49.375547,2.655482,2406.25,2023
110000.0,43.0,Maison,Nîmes,30,43.839783,4.362439,2558.139534883721,2023
209500.0,85.0,Maison,Sainte-Radegonde,17,45.852167,-0.892603,2464.705882352941,2023
528800.0,128.0,Maison,Urcuit,64,43.494118,-1.356968,4131.25,2023
556680.0,112.0,Maison,Salles,33,44.527414,-0.892724,4970.357142857143,2023
40000.0,57.0,Maison,Noyant-Villages,49,47.537881,0.148582,701.7543859649123,2023
355600.0,131.0,Maison,Saint-Joseph,974,-21.324771,55.613134,2714.5038167938933,2023
200300.0,64.0,Maison,Limoges,87,45.850717,1.251671,3129.6875,2023
245000.0,82.0,Maison,Pau,64,43.323019,-0.357227,2987.8048780487807,2023
210000.0,155.0,Maison,Cahagnes,14,49.072512,-0.786873,1354.8387096774193,2023
181400.0,30.0,Appartement,Agde,34,43.287023,3.497723,6046.666666666667,2023
203449.5,67.0,Appartement,Balma,31,43.611676,1.497686,3036.5597014925374,2023
212560.0,65.0,Appartement,Toulouse,31,43.611362,1.41255,3270.153846153846,2023
266000.0,148.0,Maison,Landéhen,22,48.426312,-2.545249,1797.2972972972973,2023
70000.0,70.0,Maison,Plumaudan,22,48.356915,-2.124669,1000.0,2023
137400.0,54.0,Maison,Mesnil-Saint-Laurent,02,49.82743,3.351862,2544.4444444444443,2023
216000.0,148.0,Maison,Pontpoint,60,49.302247,2.627895,1459.4594594594594,2023
160000.0,88.0,Maison,Buchy,76,49.583426,1.293153,1818.1818181818182,2023
158000.0,87.0,Maison,Sagelat,24,44.773562,1.017072,1816.0919540229886,2023
120000.0,131.0,Maison,Avoudrey,25,47.137073,6.437002,916.0305343511451,2023
29900.0,48.0,Appartement,Beautor,02,49.649193,3.346513,622.9166666666666,2023
335000.0,92.0,Maison,Vénissieux,69,45.704046,4.884577,3641.304347826087,2023
145000.0,64.0,Appartement,Épinay-Sur-Seine,93,48.961905,2.296435,2265.625,2023
190000.0,87.0,Maison,Étoutteville,76,49.677877,0.787722,2183.9080459770116,2023
118000.0,43.0,Maison,Questembert,56,47.652388,-2.423118,2744.186046511628,2023
434930.0,75.0,Maison,Bazoches-En-Dunois,28,48.101942,1.589049,5799.066666666667,2023
120000.0,101.0,Maison,Bessé-Sur-Braye,72,47.840341,0.755806,1188.118811881188,2023
160000.0,31.0,Appartement,Demigny,71,46.931129,4.832184,5161.290322580645,2023
97000.0,90.0,Maison,Valdallière,14,48.881529,-0.716863,1077.7777777777778,2023
315000.0,49.0,Appartement,Maisons-Laffitte,78,48.944488,2.153206,6428.571428571428,2023
138000.0,31.0,Appartement,Toulouse,31,43.606618,1.453454,4451.612903225807,2023
131300.0,104.0,Maison,Tronchy,71,46.728927,5.047335,1262.5,2023
480000.0,133.0,Maison,Challans,85,46.836325,-1.900715,3609.0225563909776,2023
750000.0,42.0,Appartement,Poissy,78,48.929737,2.041942,17857.14285714286,2023
540000.0,188.0,Maison,Seillans,83,43.635072,6.643892,2872.340425531915,2023
114356.0,68.0,Maison,Beslon,50,48.860088,-1.189569,1681.7058823529412,2023
193000.0,59.0,Appartement,Ouistreham,14,49.288074,-0.260514,3271.186440677966,2023
150763.0,84.0,Maison,Villebois,01,45.857553,5.42967,1794.797619047619,2023
270000.0,110.0,Maison,Marines,95,49.14925,1.979983,2454.5454545454545,2023
150000.0,77.0,Maison,Pont-Croix,29,48.043386,-4.4908,1948.051948051948,2023
125000.0,62.0,Appartement,Sète,34,43.410249,3.681944,2016.1290322580646,2023
275500.0,84.0,Maison,Narbonne,11,43.195588,3.0229,3279.7619047619046,2023
119400.0,61.0,Appartement,Besançon,25,47.245442,6.056423,1957.377049180328,2023
243000.0,130.0,Maison,Auray,56,47.666575,-2.987804,1869.2307692307693,2023
229900.0,52.0,Appartement,Villeurbanne,69,45.773555,4.869187,4421.153846153846,2023
56500.0,77.0,Maison,Longué-Jumelles,49,47.383169,-0.11397,733.7662337662338,2023
200000.0,39.0,Appartement,Lisieux,14,49.143349,0.217934,5128.205128205128,2023
300000.0,90.0,Maison,Saint-Cyr-Sur-Loire,37,47.410841,0.669262,3333.3333333333335,2023
430000.0,76.0,Appartement,Nantes,44,47.21682,-1.570238,5657.894736842105,2023
305000.0,69.0,Appartement,Brive-La-Gaillarde,19,45.157441,1.541262,4420.289855072464,2023
210000.0,129.0,Maison,Roullet-Saint-Estèphe,16,45.6046,0.028911,1627.906976744186,2023
201650.0,118.0,Maison,Seichamps,54,48.716032,6.255675,1708.8983050847457,2023
275000.0,20.0,Appartement,Rouen,76,49.426707,1.091912,13750.0,2023
259500.0,102.0,Maison,Pluvigner,56,47.770245,-3.008115,2544.1176470588234,2023
440000.0,78.0,Appartement,Antibes,06,43.575311,7.110949,5641.025641025641,2023
230000.0,96.0,Appartement,Rillieux-La-Pape,69,45.806446,4.886258,2395.8333333333335,2023
199700.0,92.0,Maison,Saint-Gorgon,88,48.330321,6.650367,2170.6521739130435,2023
306300.0,37.0,Appartement,Draguignan,83,43.5399,6.464447,8278.378378378378,2023
255000.0,50.0,Appartement,Massy,91,48.72918,2.256306,5100.0,2023
172000.0,82.0,Maison,Coulaines,72,48.02441,0.199199,2097.560975609756,2023
69000.0,48.0,Appartement,Perpignan,66,42.693086,2.884468,1437.5,2023
25000.0,19.0,Appartement,Chelles,77,48.874835,2.583472,1315.7894736842106,2023
787000.0,81.0,Appartement,Versailles,78,48.8041,2.158672,9716.04938271605,2023
90000.0,71.0,Maison,Barisis-Aux-Bois,02,49.57372,3.317761,1267.605633802817,2023
160000.0,67.0,Maison,Sancourt,27,49.352635,1.683993,2388.0597014925374,2023
206400.0,145.0,Maison,Pageas,87,45.697203,1.035548,1423.448275862069,2023
392700.0,58.0,Appartement,Bois-Colombes,92,48.916957,2.265355,6770.689655172414,2023
80000.0,70.0,Appartement,Lencloître,86,46.813731,0.327651,1142.857142857143,2023
149324.44,42.0,Appartement,Corbeil-Essonnes,91,48.61274,2.46685,3555.34380952381,2023
405000.0,69.0,Appartement,Le Plessis-Trévise,94,48.80362,2.588347,5869.565217391304,2023
280000.0,150.0,Maison,Saint-Doulchard,18,47.114924,2.382547,1866.6666666666667,2023
175793.0,75.0,Maison,Saint-Médard-En-Jalles,33,44.896623,-0.751847,2343.9066666666668,2023
118500.0,95.0,Maison,Guingamp,22,48.5676,-3.161374,1247.3684210526317,2023
679700.0,140.0,Maison,Le Taillan-Médoc,33,44.912873,-0.659887,4855.0,2023
136318.5,26.0,Appartement,Émerainville,77,48.827978,2.593762,5243.0192307692305,2023
256500.0,83.0,Appartement,Jeanménil,88,48.336375,6.693573,3090.3614457831327,2023
175000.0,72.0,Maison,Châlons-En-Champagne,51,48.943326,4.375998,2430.5555555555557,2023
530000.0,102.0,Maison,Lectoure,32,43.992321,0.581291,5196.078431372549,2023
174000.0,125.0,Maison,Pont-Sur-Seine,10,48.508856,3.60258,1392.0,2023
92185.0,69.0,Appartement,Saint-Fons,69,45.705117,4.857133,1336.0144927536232,2023
67000.0,70.0,Maison,Dangeau,28,48.19009,1.239995,957.1428571428571,2023
365000.0,90.0,Appartement,Cagnes-Sur-Mer,06,43.662357,7.150097,4055.5555555555557,2023
133500.0,143.0,Maison,Étables,07,45.1181,4.727157,933.5664335664336,2023
100000.0,62.0,Maison,Rubrouck,59,50.830246,2.345587,1612.9032258064517,2023
154550.0,64.0,Appartement,Colomiers,31,43.625616,1.334134,2414.84375,2023
128000.0,10.0,Appartement,Paris 17E Arrondissement,75,48.882965,2.317416,12800.0,2023
263000.0,67.0,Maison,Montfermeil,93,48.88557,2.55185,3925.373134328358,2023
173000.0,35.0,Appartement,Argentan,61,48.743976,-0.022456,4942.857142857143,2023
210000.0,61.0,Appartement,Valenciennes,59,50.351578,3.517195,3442.622950819672,2023
290400.0,70.0,Appartement,Tours,37,47.395973,0.698861,4148.571428571428,2023
533000.0,102.0,Maison,Fleurance,32,43.840326,0.674886,5225.490196078431,2023
1300000.0,78.0,Appartement,La Croix-Valmer,83,43.212622,6.568837,16666.666666666668,2023
153630.0,120.0,Maison,Villeneuve-D'Olmes,09,42.907344,1.822168,1280.25,2023
235000.0,57.0,Appartement,Froges,38,45.261842,5.911172,4122.80701754386,2023
240000.0,53.0,Appartement,Le Grau-Du-Roi,30,43.547991,4.125359,4528.301886792453,2023
358000.0,105.0,Maison,Coublevie,38,45.353311,5.612336,3409.5238095238096,2023
255000.0,90.0,Maison,Mondavezan,31,43.242932,1.049019,2833.3333333333335,2023
347750.0,98.0,Maison,Saint-Joseph,974,-21.348995,55.63161,3548.469387755102,2023
210000.0,138.0,Maison,Feurs,42,45.740742,4.227116,1521.7391304347825,2023
130000.0,118.0,Maison,Saint-Sernin-Du-Bois,71,46.851052,4.435697,1101.6949152542372,2023
345000.0,184.0,Maison,Villefranche-Sur-Saône,69,45.990213,4.719711,1875.0,2023
180000.0,110.0,Appartement,Moissac,82,44.103881,1.087447,1636.3636363636363,2023
203000.0,48.0,Appartement,Orly,94,48.749027,2.407037,4229.166666666667,2023
505750.0,64.0,Appartement,Paris 13E Arrondissement,75,48.824714,2.37229,7902.34375,2023
258000.0,65.0,Appartement,Le Louverot,39,46.730608,5.582761,3969.230769230769,2023
38500.0,21.0,Appartement,Saint-Étienne,42,45.424337,4.390071,1833.3333333333333,2023
307000.0,20.0,Appartement,Vaumoise,60,49.236443,2.997361,15350.0,2023
152840.0,112.0,Maison,Villeneuve-Sur-Lot,47,44.414096,0.701992,1364.642857142857,2023
107000.0,32.0,Appartement,Balaruc-Les-Bains,34,43.440755,3.675384,3343.75,2023
174600.0,26.0,Appartement,Villedieu-Sur-Indre,36,46.846584,1.534476,6715.384615384615,2023
300000.0,150.0,Maison,Marçon,72,47.711157,0.539714,2000.0,2023
319900.0,155.0,Maison,Boursin,62,50.768834,1.80283,2063.8709677419356,2023
92000.0,70.0,Appartement,Perpignan,66,42.685024,2.904187,1314.2857142857142,2023
115000.0,11.0,Appartement,Créteil,94,48.795152,2.458484,10454.545454545454,2023
174000.0,82.0,Appartement,Saint-Herblain,44,47.212689,-1.61867,2121.951219512195,2023
81500.0,42.0,Appartement,Cognac,16,45.704816,-0.334194,1940.4761904761904,2023
120000.0,78.0,Maison,Angoulême,16,45.659387,0.162763,1538.4615384615386,2023
328700.0,90.0,Maison,Nîmes,30,43.838589,4.30783,3652.222222222222,2023
415120.0,43.0,Appartement,Paris 11E Arrondissement,75,48.871116,2.374919,9653.953488372093,2023
115000.0,109.0,Maison,Montenois,25,47.489021,6.665559,1055.045871559633,2023
441245.0,132.0,Maison,Mercurol-Veaunes,26,45.065116,4.879594,3342.7651515151515,2023
170000.0,29.0,Maison,Robion,84,43.844366,5.114321,5862.068965517241,2023
80000.0,90.0,Maison,Tourouvre Au Perche,61,48.599232,0.653659,888.8888888888889,2023
154030.0,94.0,Maison,Seurre,21,46.998422,5.157034,1638.6170212765958,2023
180000.0,170.0,Maison,Cousances-Les-Forges,55,48.610836,5.086493,1058.8235294117646,2023
250000.0,44.0,Appartement,Saint-Jean-De-Luz,64,43.385352,-1.653585,5681.818181818182,2023
37000.0,40.0,Maison,Marmagne,71,46.827564,4.365694,925.0,2023
133100.0,51.0,Appartement,Lyon 1Er Arrondissement,69,45.771318,4.828648,2609.8039215686276,2023
435000.0,90.0,Appartement,Massy,91,48.721746,2.262806,4833.333333333333,2023
189000.0,95.0,Maison,Roybon,38,45.254753,5.24765,1989.4736842105262,2023
230000.0,63.0,Appartement,Verrières-Le-Buisson,91,48.747343,2.271944,3650.7936507936506,2023
507000.0,105.0,Maison,Nantes,44,47.230933,-1.535617,4828.571428571428,2023
200225.0,82.0,Maison,Arzal,56,47.516102,-2.383884,2441.768292682927,2023
547600.0,36.0,Appartement,Bordeaux,33,44.840136,-0.57366,15211.111111111111,2023
108000.0,79.0,Maison,Fleury,50,48.84404,-1.265911,1367.0886075949368,2023
290000.0,201.0,Maison,Saint-Pierre-Es-Champs,60,49.42005,1.726412,1442.7860696517414,2023
166600.0,80.0,Maison,Vernosc-Lès-Annonay,07,45.224785,4.736135,2082.5,2023
300000.0,138.0,Maison,Prémilhat,03,46.324338,2.533956,2173.913043478261,2023
60000.0,28.0,Appartement,Sotteville-Lès-Rouen,76,49.41809,1.077971,2142.8571428571427,2023
118000.0,80.0,Maison,Ouainville,76,49.799417,0.601341,1475.0,2023
173000.0,45.0,Appartement,Cannes,06,43.555365,6.973957,3844.4444444444443,2023
190500.0,25.0,Appartement,Asnières-Sur-Seine,92,48.9114,2.295094,7620.0,2023
72000.0,45.0,Appartement,Béziers,34,43.339243,3.217299,1600.0,2023
255000.0,177.0,Maison,La Haye,50,49.295649,-1.563465,1440.677966101695,2023
80000.0,30.0,Appartement,Les Sables-D'Olonne,85,46.49654,-1.77904,2666.6666666666665,2023
118000.0,91.0,Maison,Eymet,24,44.673958,0.403387,1296.7032967032967,2023
238070.0,17.0,Appartement,Nîmes,30,43.836729,4.332706,14004.117647058823,2023
150635.0,125.0,Maison,Pouillon,40,43.611702,-1.01111,1205.08,2023
270000.0,104.0,Appartement,Caen,14,49.18877,-0.365193,2596.153846153846,2023
